ɕaras	N	ɕaras.	N_even	остров	island	x	
ɕaraɕ	N	ɕaraɕ.	N_even	море	sea	x	
ɕarəɕ	N	ɕarəɕ.|ɕarɕ.	N_even	море	sea	x	
ɕas	N	ɕas.	N_odd	колени	knees	x	
ɕaxl	N	ɕaxl.	N_odd	клубок	tangle	x	
ɕaxl	N	ɕaxl.	N_odd	туча	cloud	x	
ɕaxl	N	ɕaxl.	N_odd	холм	hill	x	
ɕaxəl	N	ɕaxəl.|ɕaxl.	N_even	гора	mountain	x	
ɕaxəl	N	ɕaxəl.|ɕaxl.	N_even	хребет	spine	x	
ɕaŋkɕ	N	ɕaŋkɕ.	N_odd	жуланчик	shrike	x	
ɕermat	V	ɕermat.	V_even	вожжи	reins	x	
ɕetwert	N	ɕetwert.	N_even	четверть	quarter	x	
ɕiraj	N	ɕiraj.	N_even	меч	sword	x	
ɕol	N	ɕol.	N_odd	могущество	power	x	
ɕopər	ADJ	ɕopər.|ɕopr.	ADJ_even	тонкий	thin	x	
ɕorxəl	V	ɕorxəl.|ɕorxl.	V_even	зарубка	notch	x	
ɕos	N	ɕos.	N_odd	момент	moment	x	
ɕun'	N	ɕun'.	N_odd	благоденствовать	prosper	x	
ɕun'	V	ɕun'.	V_odd	благоденствовать	prosper	x	
ɕuns	V	ɕuns.	V_odd	смотреть	look	x	
ɕuram	V	ɕuram.	V_even	освежить	refresh	c	
ɕus	N	ɕus.	N_odd	раз	time	x	
ɕālt	V	ɕālt.	V_odd	войти	enter	x	
