pūns	V	pūns.|pūs.	V_odd	открыть	open	
pup	N	pup.	N_odd	ушко	ear	x
pupa	N	pupa.	N_even	дух	spirit	x
pupiɣ	N	pupiɣ.	N_even	дух	spirit	
pupīɣ	N	pupīɣ.	N_even	покровитель	patron	x
pur	V	pur.	V_odd	грызть	gnaw	
pur	V	pur.	V_odd	пир	feast	x
pūri	N	pūri.	N_even	пир	feast	
pūriɕ	N	pūriɕ.	N_even	свинья	pig	
pus	N	pus.	N_odd	все	everybody	x
pus	N	pus.	N_odd	целый	whole	x
pus	V	pus.	V_odd	открыть	open	x
pus	V	pus.	V_odd	целый	whole	x
pus	ADJ	pus.	ADJ_odd	целый	whole	
pūs	V	pūs.	V_odd	открыть	open	x
pūs	V	pūs.	V_odd	целый	whole	x
pusen	N	pusen.	N_even	все	everybody	x
pusen	N	pusen.	N_even	всё	everything	x
pusm	V	pusm.	V_odd	вылечиться	be.cured	x
pussən	PRON	pussən.	PRON_even	все	everybody	
pusən	ADJ	pusən.|pusn.	ADJ_even	целый	whole	x
pūt	N	pūt.	N_odd	котёл	cauldron	
putra	V	putra.	V_even	скрыть	hide	c
puw	V	puw.	V_odd	держать	hold	x
puw	V	puw.	V_odd	ловить	catch	
puw	V	puw.	V_odd	схватить	grab	x
puwl	N	puwl.	N_odd	купаться	bathe	
puwl	V	puwl.	V_odd	купаться	bathe	x
puwl	V	puwl.	V_odd	мыться	wash	x
puwt	V	puwt.	V_odd	долбить	hammer	x
puwt	V	puwt.	V_odd	колоть	poke	
puŋ	N	puŋ.	N_odd	богатство	wealth	x
puŋ	N	puŋ.	N_odd	чурка	chunk	x
puŋk	N	puŋk.	N_odd	голова	head	
puŋk	N	puŋk.	N_odd	голова/зуб		x
puŋk	N	puŋk.	N_odd	зуб	tooth	
puŋna	N	puŋna.	N_even	чурка	chunk	
puɕka	N	puɕka.	N_even	бочка	barrel	
pə	N	pə.	N_odd	сын	son	x
pəɣ	N	pəɣ.	N_odd	сын	son	x
pəɣriɕ	N	pəɣriɕ.	N_even	мальчик	boy	x
pаl	N	pаl.	N_even	сторона	side	x
r	ADJ	r.	ADJ_even	русский	Russian	x
raɣ	V	raɣ.	V_odd	падать	fall	x
raɣat	V	raɣat.	V_even	упасть	fall	
rākt	N	rākt.	N_odd	глина	clay	
rakw	N	rakw.	N_odd	дождь	rain	
rampəŋ	ADJ	rampəŋ.|rampŋ.	ADJ_even	парящий	soaring	c
rat	N	rat.	N_odd	бить	hit	x
rāt	V	rāt.	V_odd	бить	hit	
raŋn	V	raŋn.	V_odd	затухать	fade	c
raɕ	N	raɕ.	N_odd	рысь	lynx	
rēɣ	N	rēɣ.	N_odd	жар	heat	
rep	V	rep.	V_odd	метать	throw	c
reəɣ	N	reəɣ.|reɣ.	N_even	жар	heat	x
rōpit	V	rōpit.	V_even	работать	work	
ropita	V	ropita.	V_odd	работать	work	x
rot	ADJ	rot.	ADJ_odd	спокойный	calm	
rot	V	rot.	V_odd	спокойный	calm	x
rot	V	rot.	V_odd	стихнуть	subside	
rōt	V	rōt.	V_odd	спокойный	calm	x
row	V	row.	V_odd	можно	possible	x
row	V	row.	V_odd	надо	is.needed	x
row	V	row.	V_odd	разрешать	allow	x
row	N	row.	N_odd	разрешённый	permitted	x
rōw	V	rōw.	V_odd	можно	possible	
roxt	V	roxt.	V_odd	испугаться	be.frightened	
roŋx	V	roŋx.	V_odd	крикнуть	shout	x
rōŋx	V	rōŋx.|rōx.	V_odd	кричать	shout	
ruma	N	ruma.	N_even	товарищ	comrade	
ruɕ	ADJ	ruɕ.	ADJ_odd	русский	Russian	
ruɕ	N	ruɕ.	N_odd	русский	Russian	
ráɣāt	V	ráɣāt.	V_odd	упасть	fall	x
saɣ	N	saɣ.	N_odd	коса	braid	
saɣ	V	saɣ.	V_odd	плести	weave	
sāɣl	V	sāɣl.	V_odd	расщеплять	split	
sāɣr	V	sāɣr.	V_odd	рубить	chop	
saɣr	V	saɣr.	V_odd	срубить	chop.down	x
sāɣr	V	sāɣr.	V_odd	рубить	chop	x
saɣumt	V	saɣumt.	V_even	сломать	break	x
saj	V	saj.	V_odd	гнить	rot	
saj	N	saj.	N_odd	гной	pus	
saj	N	saj.	N_odd	длина	length	x
sajk	V	sajk.	V_odd	трезвый	sober	x
sājt	N	sājt.	N_odd	прут	twig	
saka	N	saka.	N_even	очень	very	
sakari	N	sakari.	N_odd	сахары		x
sakōn	N	sakōn.	N_even	закон	law	
sakw	N	sakw.	N_odd	Ляпин		x
sākw	N	sākw.	N_odd	Сыгва	Sygva	
sakw	N	sakw.	N_odd	кусок	piece	
sakw	V	sakw.	V_odd	кусок	piece	x
sakw	V	sakw.	V_odd	сломать	break	x
sakwat	V	sakwat.	V_even	сломать	break	
sālɣ	V	sālɣ.	V_odd	засверкать	sparkle	
sal	N	sal.	N_odd	олень	deer	x
sali	N	sali.	N_even	Олень		x
sali	N	sali.	N_even	много	many	x
sali	N	sali.	N_even	олень	deer	x
sāli	N	sāli.	N_even	олень	deer	
salij	N	salij.	N_even	олень	deer	x
sali̊	N	sali̊.	N_even	олень	deer	x
saltat	N	saltat.	N_even	солдат	soldier	
sam	N	sam.	N_odd	глаз	eye	
sām	N	sām.	N_odd	угол	corner	
sam	N	sam.	N_odd	уголок	corner	x
sām	N	sām.	N_odd	уголок	corner	x
samim	N	samim.	N_even	глаз	eye	x
samliŋ	ADJ	samliŋ.	ADJ_even	звонкий	ringing	x
sampilt	V	sampilt.	V_even	заметить	notice	x
sampil'tāl	ADJ	sampil'tāl.	ADJ_odd	слепой	blind	
sān	N	sān.	N_odd	чуман	bast.cup	
sāns	N	sāns.|sās.	N_odd	колено	knee	
sans	V	sans.	V_odd	коленопреклониться	kneel	x
sapta	N	sapta.	N_even	циновка	mat	x
sar	N	sar.	N_odd	HORT		x
sār	ADJ	sār.	ADJ_odd	передний	front	
sar	N	sar.	N_odd	потом	then	x
sar	N	sar.	N_odd	ранний	early	x
sār	N	sār.	N_odd	табак	tobacco	
sar	ADJ	sar.	ADJ_odd	ранний	early	x
sār	N	sār.	N_odd	HORT		x
ɕārəɕ	N	ɕārəɕ.	N_even	море	sea	
sari	ADJ	sari.	ADJ_even	истинный	true	x
sart	V	sart.	V_odd	мазать	smear	
sart	V	sart.	V_odd	перед	in.front.of	x
sart	V	sart.	V_odd	пилить	saw	
sārtən	ADV	sārtən.//sārt.	ADV_even	сперва	first	
sās	N	sās.	N_odd	береста	birch.bark	
sas	NUM	sas.	NUM_odd	оба	both	
sasiɣ	N	sasiɣ.|sasɣ.	N_odd	дядя	uncle	
sasɣa	N	sasɣa.	N_even	родственник	relative	x
sāt	N	sāt.	N_odd	садок	fish.trap	
sāt	NUM	sāt.	NUM_odd	семь	seven	
sāt	NUM	sāt.	NUM_odd	сто	hundred	
sat	V	sat.	V_odd	создавать	create	
sāt	N	sāt.	N_odd	семь	seven	x
sav	N	sav.	N_odd	лень	laziness	x
saw	N	saw.	N_odd	беда	trouble	
saw	N	saw.	N_odd	лень	laziness	
sāw	ADV	sāw.	ADV_odd	много	many	
saw	N	saw.	N_odd	старый	old	x
saw	ADJ	saw.	ADJ_odd	ленивый	lazy	x
saw	ADJ	saw.	ADJ_odd	старый	old	x
saw	V	saw.	V_odd	много	many	x
sawal	V	sawal.	V_odd	мучиться	suffer	
sāw	N	sāw.	N_odd	много	many	x
sawa	V	sawa.	V_even	мучиться	suffer	x
sax	N	sax.	N_odd	кишка	intestine	
saxi	N	saxi.	N_even	шуба	fur.coat	
sāŋki	N	sāŋki.	N_even	турпан	velvet.scoter	
saŋkw	V	saŋkw.	V_odd	поясница	lower.back	x
saŋxwat	N	saŋxwat.	N_even	тетива	bowstring	x
sēj	N	sēj.	N_odd	песок	sand	
sēl	V	sēl.	V_odd	заработать	earn	
semel	ADJ	semel.	ADJ_even	чёрный	black	x
seml	ADJ	seml.	ADJ_odd	чёрный	black	x
seməl	ADJ	seməl.|seml.	ADJ_even	чёрный	black	x
sēməl	ADJ	sēməl.|sēml.	ADJ_even	чёрный	black	
sēr	ADJ	sēr.	ADJ_odd	глухой	dense	
seri	N	seri.	N_even	глухой	deaf	x
seri	N	seri.	N_even	личинки(мухи)		x
set	V	set.	V_odd	вырваться	break.free	x
sētap	N	sētap.	N_even	нитка	thread	
setap	N	setap.	N_even	нитки	threads	x
sēŋkw	N	sēŋkw.	N_odd	туман	fog	
sim	N	sim.	N_odd	сердце	heart	
sip	N	sip.	N_odd	горка	slide	
sip	V	sip.	V_odd	чмокать	smack	x
sipɣ	V	sipɣ.	V_odd	сосать	suck	
sipɣ	V	sipɣ.	V_odd	чмокать	smack	x
sipluw	N	sipluw.	N_even	шея	neck	
sir	N	sir.	N_odd	вид	view	x
sir	N	sir.	N_odd	разновидность	kind	
sir	N	sir.	N_odd	шест	pole	x
sir	ADJ	sir.	ADJ_odd	разный	different	x
siraj	N	siraj.	N_even	меч	sword	x
siraj	N	siraj.	N_even	сабля	saber	
siram	N	siram.	N_even	кусок	piece	x
sis	N	sis.	N_odd	назад	back	x
sis	N	sis.	N_odd	спина	back	
sisi	ADV	sisi.	ADV_even	назад	back	
sisi	N	sisi.	N_even	спина	back	x
sisi	ADJ	sisi.	ADJ_even	попутный	same.direction	x
sistam	ADJ	sistam.	ADJ_even	чистый	clean	
sitam	ADJ	sitam.	ADJ_even	тайный	secret	
soj	ADJ	soj.	ADJ_odd	смирный	meek	
solkōwoj	N	solkōwoj.//solkōwi.	N_odd	рубль	ruble	
solti	N	solti.	N_even	солдат	soldier	x
sol'	N	sol'.	N_odd	правда	truth	x
sōl'	N	sōl'.	N_odd	правда	truth	
soma	X	soma.	X_even	будто	as.if	
soma	N	soma.	N_even	прямо	straight	x
sūp	N	sūp.	N_odd	рот	mouth	
sōpak	N	sōpak.	N_even	сапог	boot	
sopak	N	sopak.	N_even	сапоги	boots	x
sopam	N	sopam.	N_even	могила	grave	c
sor	N	sor.	N_odd	золото	gold	x
sor	N	sor.	N_odd	стебель	stem	c
sori	N	sori.	N_even	седловина	valley	
sorn	N	sorn.	N_odd	1SG		x
sorn	N	sorn.	N_odd	золото	gold	x
sorn	N	sorn.	N_odd	золотой	golden	x
sōrn	N	sōrn.	N_odd	золото	gold	x
sōrn'i	N	sōrn'i.	N_even	золото	gold	
sōrp	N	sōrp.//sōrup.	N_odd	лось	moose	
sort	N	sort.	N_odd	щука	pike	
sorum	N	sorum.	N_even	смерть	death	
sorumpat	V	sorumpat.	V_odd	умереть	die	
sorumpat	V	sorumpat.	V_odd	умирать	die	x
sorup	N	sorup.	N_even	лось	moose	x
sōrup	N	sōrup.	N_even	лось	moose	x
sōs	V	sōs.	V_odd	лить	pour	
sōs	N	sōs.	N_odd	ручей	stream	
sos	N	sos.	N_odd	тысяча	thousand	x
sossa	N	sossa.	N_even	родина	homeland	
sōt	N	sōt.	N_odd	счастье	happiness	
sōtər	N	sōtər.|sōtr.	N_even	тысяча	thousand	
sow	N	sow.	N_odd	кожа	skin	
sow	N	sow.	N_odd	шкура	skin	x
sōwi	ADJ	sōwi.	ADJ_even	косой	oblique	
sōwər	N	sōwər.|sōwr.	N_even	заяц	hare	
sowt	N	sowt.	N_odd	набирушка		x
sowər	N	sowər.|sowr.	N_even	заяц	hare	x
sōwər	N	sōwər.|sōwr.	N_even	заяц	hare	x
sox	N	sox.	N_odd	всех	everyone	x
soxt	ADJ	soxt.	ADJ_odd	прямой	straight	
soxt	V	soxt.	V_odd	свернуть	roll	x
sui	V	sui.	V_even	звук	sound	x
suj	N	suj.	N_odd	звук	sound	
sūli	N	sūli.	N_even	глина	clay	
sulil	N	sulil.	N_even	нагреться	warm.up	x
sulint	V	sulint.	V_even	скакать	jump	x
sūlin't	V	sūlin't.	V_even	мчаться	gallop	
sult	N	sult.	N_odd	скачка	race	x
sūlt	V	sūlt.	V_odd	скакать	jump	
sultm	N	sultm.	N_odd	искра	spark	x
sultum	N	sultum.|sultm.	N_even	искра	spark	
sul'ɣ	V	sul'ɣ.	V_odd	переливаться	shimmer	
sul'int	V	sul'int.	V_even	скакать	jump	x
sul'ja	N	sul'ja.	N_even	бутылка	bottle	c
sūmjax	N	sūmjax.	N_even	лабаз	storehouse	
suml	V	suml.	V_odd	звучать	sound	
sun	N	sun.	N_odd	нарта	sledge	x
sun	N	sun.	N_odd	сани	sledge	
sune	N	sune.	N_even	сани	sledge	x
suns	V	suns.	V_odd	Смотреть		x
suns	V	suns.	V_odd	видеть	see	x
suns	V	suns.	V_odd	сказать	say	x
suns	V	suns.|sus.	V_odd	смотреть	look	
sunt	N	sunt.	N_odd	нарта	sledge	x
sunt	N	sunt.	N_odd	отверстие	hole	x
sunt	N	sunt.	N_odd	сунт		x
sunt	N	sunt.	N_odd	устье	river.mouth	
sun'	V	sun'.	V_odd	богатый	rich	x
sup	N	sup.	N_odd	половина	half	
sūp	N	sūp.	N_odd	рот	mouth	
sup	N	sup.	N_odd	рубашка	shirt	
surum	ADJ	surum.	ADJ_even	грубый	rough	
surum	ADJ	surum.	ADJ_even	твёрдый	hard	x
sus	V	sus.	V_odd	наблюдать	observe	x
sus	V	sus.	V_odd	смотреть	look	x
suw	N	suw.	N_odd	посох	staff	
sər	N	sər.	N_odd	вид	view	x
sər	N	sər.	N_odd	способ	way	x
t	N	t.	N_even	PTCL		x
t	N	t.	N_even	Т		x
t	V	t.	V_even	есть	eat	x
ta	N	ta.	N_odd	EMPH		x
ta	N	ta.	N_odd	NEG		x
ta	N	ta.	N_odd	PST[3SG]		x
ta=	X	ta.	X_odd	PTCL	PTCL	x
ta	N	ta.	N_odd	PTCL1		x
ta	N	ta.	N_odd	PTCL2		x
ta	N	ta.	N_odd	вот	here	x
ta	N	ta.	N_odd	женщина	woman	x
ta	N	ta.	N_odd	зять	take	x
ta	N	ta.	N_odd	лебедь	swan	x
ta	N	ta.	N_odd	озеро	lake	x
ta	PRON	ta.	PRON_odd	тот	that	
ta	N	ta.	N_odd	туда	there	x
ta	V	ta.	V_odd	прийти	come	x
ta	V	ta.	V_odd	тот	that	x
tā	N	tā.	N_odd	EMPH		x
taɣ	N	taɣ.	N_odd	ветка	branch	
taɣ	N	taɣ.	N_odd	конопатить	caulk	x
taɣ	V	taɣ.	V_odd	ветка	branch	x
taɣ	V	taɣ.	V_odd	конопатить	caulk	x
taɣat	V	taɣat.	V_even	вешать	hang	
tāɣat	V	tāɣat.	V_even	вешать	hang	x
tāɣin't	V	tāɣin't.	V_even	наполнить	fill	
taɣip	N	taɣip.	N_even	преграда	barrier	x
taɣl	N	taɣl.	N_odd	вместе	together	x
taɣl	N	taɣl.	N_odd	полный	full	x
tāɣəl	ADJ	tāɣəl.|tāɣl.	ADJ_even	полный	full	
tāɣt	N	tāɣt.	N_odd	Сосьва	Sosva	
taɣəl	N	taɣəl.|taɣl.	N_even	наполнение	filling	x
tai	V	tai.	V_even	подходить	approach	x
taj	N	taj.	N_odd	3SG		x
taj	N	taj.	N_odd	совок	scoop	
taj	N	taj.	N_odd	это	this	x
taj	V	taj.	V_odd	есть	eat	x
taj	V	taj.	V_odd	подходить	approach	x
tajap	V	tajap.	V_even	слопать	devour	x
tajax	N	tajax.	N_even	попозже	later	
taji	N	taji.	N_even	то	that	
tajt	N	tajt.	N_odd	Сосьва	Sosva	x
tajt	N	tajt.	N_odd	протока	channel	x
tajt	N	tajt.	N_odd	протока/Сосьва		x
tājt	N	tājt.	N_odd	рукав	sleeve	
tākiɕ	ADV	tākiɕ.	ADV_even	сильно	strongly	
takt	V	takt.	V_odd	протянуть	stretch	
takwi	PRON	takwi.	PRON_even	3SG.EMPH	3SG.EMPH	
takwi	N	takwi.	N_even	EMPH		x
takws	N	takws.	N_odd	осень	autumn	
takwsi	ADV	takwsi.	ADV_even	осенью	in.autumn	
takwəs	N	takwəs.|takws.	N_even	осень	autumn	x
tal	N	tal.	N_odd	CAR		x
tāl	N	tāl.	N_odd	год	year	
tal	N	tal.	N_odd	сажень	fathom	
tāl	V	tāl.	V_odd	погрузиться	board	
tal	V	tal.	V_odd	сесть	sit	x
talkwa	ADJ	talkwa.	ADJ_even	низкий	low	
talkwa	N	talkwa.	N_even	низкий	low	x
talmat	V	talmat.	V_even	посадить	plant	x
talt	V	talt.	V_odd	грузить	load	x
talt	V	talt.	V_odd	загрузить	load	x
talt	V	talt.	V_odd	погрузить	immerse	x
taltəŋ	N	taltəŋ.|taltŋ.	N_even	талтынг	Taltyng	x
tal'ax	N	tal'ax.|tal'x.	N_even	верхушка	tip	
tāl'ax	N	tāl'ax.	N_even	верхушка	tip	x
tal'ex	N	tal'ex.	N_even	вершина	top	x
tal'x	N	tal'x.	N_odd	вершина	top	x
tamle	ADJ	tamle.	ADJ_even	такой	such	x
taml'e	ADJ	taml'e.	ADJ_even	такой	such	
tan	N	tan.	N_odd	3PL		x
tan	N	tan.	N_odd	3SG		x
tān	PRON	tān.	PRON_odd	3PL	3PL	
tapəs	N	tapəs.|taps.	N_even	Тапсуй	Tapsuj	
tār	N	tār.	N_odd	корень	root	
tar	V	tar.	V_odd	сквозь	through	x
tāra	ADV	tāra.	ADV_even	сквозь	through	
taramt	V	taramt.	V_even	пустить	let.go	x
tārat	V	tārat.//tārt.	V_even	пустить	let.go	
taraŋ	N	taraŋ.	N_even	известный	famous	x
tāriɣ	N	tāriɣ.|tārɣ.	N_even	журавль	crane	
tarm	X	tapəm.|tarm.	X_odd	на	on	
tarm	N	tarm.	N_odd	поверхность	surface	x
tarmat	V	tarmat.	V_even	отпустить	let.go	x
tart	V	tart.	V_odd	пустить	let.go	x
tārt	V	tārt.	V_odd	пустить	let.go	x
tarwit	N	tarwit.	N_even	тяжело	heavy	
tārwit	N	tārwit.	N_even	тяжесть	weight	x
tariɣ	N	tariɣ.|tarɣ.	N_even	сосна	pine	
tarəŋ	N	tarəŋ.|tarŋ.	N_even	сосна	pine	x
tas	ADJ	tas.	ADJ_odd	готовый	ready	c
tas	V	tas.	V_odd	готовый	ready	x
tātəl	ADJ	tātəl.|tātl.	ADJ_even	пустой	empty	
tau	N	tau.	N_even	3SG		x
tau	N	tau.	N_even	3ЫП		x
taw	PRON	taw.	PRON_odd	3SG		
taw	N	taw.	N_odd	она	she	x
tawaj	N	tawaj.	N_even	давай	let's	
tawaj	V	tawaj.	V_even	думать	think	x
tawèn	N	tawèn.	N_odd	сейчас	now	x
tax	X	tax.	X_odd	FUT	FUT	
tax	N	tax.	N_odd	Здесь		x
tax	V	tax.	V_odd	идти	go	x
tax	V	tax.	V_odd	отправиться	set.off	
taxa	V	taxa.	V_even	уехать	leave	x
taxt	N	taxt.	N_odd	гагара	loon	x
taxə	N	taxə.	N_even	деться	get.lost	x
taŋkw	V	taŋkw.	V_odd	мох	moss	c
taŋx	V	taŋx.|tax.	V_odd	хотеть	want	
te	N	te.	N_odd	еда	food	x
te	N	te.	N_odd	есть	eat	x
te	V	te.	V_odd	есть	eat	x
tē	V	tē.|taj.	V_odd	есть	eat	
teɣ	N	teɣ.	N_odd	сюда	here	x
tel	N	tel.	N_odd	наверное	probably	x
tel	V	tel.	V_odd	появиться	appear	x
tel	V	tel.	V_odd	расти	grow	x
tēl	V	tēl.	V_odd	расти	grow	
tēli	ADV	tēli.	ADV_even	зимой	in.winter	
tēliɣt	V	tēliɣt.	V_even	смешать	mix	
ten		ten.	N_odd	3DU		x
ten	N	ten.	N_odd	есть	eat	x
tēn	PRON	tēn.	PRON_odd	3DU	3DU	
tēnki	PRON	tēnki.	PRON_even	2DU		x
tepəl	N	tepəl.|tepl.	N_even	лось	moose	x
tērpi	N	tērpi.	N_even	лекарство	medicine	
terən	V	terən.|tern.	V_even	битва	battle	x
tetal	ADJ	tetal.	ADJ_even	голодный	hungry	x
tēxam	N	tēxam.	N_even	друг	friend	
ti	N	ti.	N_odd	3DU		x
ti	N	ti.	N_odd	3SG		x
ti	N	ti.	N_odd	ADD		x
ti	N	ti.	N_odd	PTCL		x
ti	N	ti.	N_odd	PTCL1		x
ti	N	ti.	N_odd	PTCL2		x
ti	N	ti.	N_odd	это	this	x
ti	PRON	ti.	PRON_odd	этот	this	
tiɣ	ADV	tiɣ.	ADV_odd	сюда	here	
tiɣl	N	tiɣl.	N_odd	взлететь	take.off	x
tiɣl	N	tiɣl.	N_odd	влететь	fly.in	x
tiɣəl	ADV	tiɣəl.	ADV_even	сейчас	now	
tiɣəlnəl	N	tiɣəlnəl.	N_odd	даже	even	x
tiji	PRON	tiji.	PRON_even	это	this	
tilaml	V	tilaml.	V_even	взлететь	take.off	
tin	N	tin.	N_odd	цена	price	
tit	N	tit.	N_odd	здесь	here	x
tit	N	tit.	N_odd	подножье	foothills	
tit	N	tit.	N_odd	тут	here	x
tit	V	tit.	V_odd	устье	mouth	x
titt	V	titt.	V_odd	кормить	feed	
titt	N	titt.	N_odd	основание	base	x
tiws	N	tiws.	N_odd	хватит	enough	c
tol	V	tol.	V_odd	таять	melt	
tolɣ	N	tolɣ.	N_odd	невод	fishing.net	
tolɣ	V	tolɣ.	V_odd	невод	fishing.net	
toll	V	toll.	V_odd	рваться	tear	
tolmat	V	tolmat.	V_even	выстрелить	shoot	
toləɣ	N	toləɣ.|tolɣ.	N_even	невод	fishing.net	
toləɣ	V	toləɣ.|tolɣ.	V_even	невод	fishing.net	
toləxpa	N	toləxpa.	N_odd	гроб	coffin	
tona	N	tona.	N_even	затем	then	
tona	N	tona.	N_even	потому	therefore	
tont	N	tont.	N_odd	тогда	then	
top	N	top.	N_odd	только	only	
tor	N	tor.	N_odd	небо	sky	
tor	N	tor.	N_odd	платок	handkerchief	
tor	V	tor.	V_odd	трястись	shake	
toras	N	toras.	N_even	помеха	obstacle	
torew	N	torew.	N_even	медведь	bear	
tōrew	N	tōrew.	N_even	медведь	bear	
torɣ	V	torɣ.	V_odd	трястись	shake	
toriɣ	N	toriɣ.	N_even	напротив	across	
tort	V	tort.	V_odd	закрыть	close	
torum	N	torum.	N_even	бог	god	
torum	N	torum.	N_even	мир/бог		
torum	N	torum.	N_even	небо	sky	
torəɣ	N	torəɣ.|torɣ.	N_even	напротив	across	
tos	N	tos.	N_odd	камус	ski.skin	
tos	V	tos.	V_odd	сохнуть	dry	
tot	N	tot.	N_odd	3SG		
tot	N	tot.	N_odd	Там		
tot	N	tot.	N_odd	там	there	
tot	N	tot.	N_odd	туда	there	
tot	V	tot.	V_odd	вести	lead	
tot	V	tot.	V_odd	нести	carry	
touli	N	touli.	N_odd	довольно	enough	
tow	N	tow.	N_odd	ветка	branch	
tow	N	tow.	N_odd	грести	row	
tow	N	tow.	N_odd	иной	other	
tow	V	tow.	V_odd	грести	row	
towa	ADJ	towa.	ADJ_even	некоторый	some	
towant	V	towant.	V_even	грести	row	
towart	V	towart.	V_even	закрыть	close	
towl	V	towl.	V_odd	исполниться	come.true	
towl	N	towl.	N_odd	крыло	wing	
towli	N	towli.	N_even	хватит	enough	
towm	V	towm.	V_odd	укусать	bite	
towəl	N	towəl.|towl.	N_even	крыло	wing	
tox	N	tox.	N_odd	так	so	
toxa	N	toxa.	N_even	так	so	
toxla	N	toxla.	N_even	воротник	collar	
toxr	V	toxr.	V_odd	набивать	stuff	
toɕ	V	toɕ.	V_odd	поперечина	crossbar	
tu	N	tu.	N_odd	PTCL		
tui	N	tui.	N_even	лето	summer	
tuj	V	tuj.	V_odd	толкать	push	
tuja	N	tuja.	N_even	весна	spring	
tuji	N	tuji.	N_even	лето	summer	
tujim	V	tujim.	V_even	выпадать	fall.out	
tujt	N	tujt.	N_odd	сани	sledge	
tujt	N	tujt.	N_odd	снег	snow	
tujt	V	tujt.	V_odd	спрятать	hide	
tul	V	tul.	V_odd	внести	bring.in	
tul	N	tul.	N_odd	облако	cloud	
tulit	N	tulit.	N_even	тайком		
tulmant	V	tulmant.	V_even	воровать	steal	
tulmax	N	tulmax.	N_even	росомаха	wolverine	
tulmax	V	tulmax.	V_even	росомаха	wolverine	
tūlmax	N	tūlmax.	N_even	росомаха	wolverine	
tul'a	N	tul'a.	N_even	кольцо	ring	
tul'a	N	tul'a.	N_even	палец	finger	
tum	V	tum.	V_odd	вход	entrance	
tumaj	N	tumaj.	N_even	думай	think	
tumaj	N	tumaj.	N_even	задумка	idea	
tumaj	N	tumaj.	N_even	почему	why	
tumaj	N	tumaj.	N_even	совет	advice	
tumaj	V	tumaj.	V_even	думать	think	
tumajt	V	tumajt.	V_even	думать	think	
tuman	N	tuman.	N_even	замок	lock	
tuml'	V	tuml'.	V_odd	думать	think	
tump	N	tump.	N_odd	остров	island	
tup	N	tup.	N_odd	весло	oar	
tup	N	tup.	N_odd	только	only	
tūp	N	tūp.	N_odd	только	only	
tur	N	tur.	N_odd	Озеро		
tur	N	tur.	N_odd	горло	throat	
tur	N	tur.	N_odd	озеро	lake	
tūr	N	tūr.	N_odd	озеро	lake	
turka	N	turka.	N_even	дробовик	shotgun	
turman	V	turman.	V_even	стемнеть	darken	
turman	V	turman.	V_even	тёмный	dark	
turman	ADJ	turman.	ADJ_even	тёмный	dark	
turman	N	turman.	N_even	тёмный	dark	
tus	N	tus.	N_odd	усы	mustache	
tuu	N	tuu.	N_even	туда	there	
tuw	N	tuw.	N_odd	3SG		
tuw	N	tuw.	N_odd	волокно	fiber	
tuw	N	tuw.	N_odd	там	there	
tuw	N	tuw.	N_odd	туда	there	
tuwl	N	tuwl.	N_odd	Потом		
tuwl	N	tuwl.	N_odd	и	and	
tuwl	N	tuwl.	N_odd	потом	then	
tuwle	N	tuwle.	N_even	потом	then	
tuwl'e	N	tuwl'e.	N_even	туда	there	
tuwəl	N	tuwəl.|tuwl.	N_even	Потом		
tuwəl	N	tuwəl.|tuwl.	N_even	оттуда	from.there	
tuwəl	N	tuwəl.|tuwl.	N_even	потом	then	
tuɕt	V	tuɕt.	V_odd	поставить	set	
tuɕt	V	tuɕt.	V_odd	ставить	put	
tůl	V	tůl.	V_odd	внести	bring.in	
tůp	N	tůp.	N_odd	только	only	
tét	V	tét.	V_even	послать	send	
tůp	N	tůp.	N_even	лишь	only	
təɣ	N	təɣ.	N_odd	сюда	here	
təɣl	N	təɣl.	N_odd	взлететь	take.off	
təɣəl	N	təɣəl.|təɣl.	N_even	сейчас	now	
təj	N	təj.	N_odd	сюда	here	
təst	V	təst.	V_odd	горевать	mourn	
tаw	N	tаw.	N_even	Он		
uj	N	uj.	N_odd	животное	animal	
uj	N	uj.	N_odd	зверь	animal	
uj	V	uj.	V_odd	плыть	swim	
ūj	N	ūj.	N_odd	звери	animals	
ūj	N	ūj.	N_odd	зверь	animal	
ul	N	ul.	N_odd	2SG		
ul	N	ul.	N_odd	PROH		
ula	N	ula.	N_even	ловушка	trap	
ulam	N	ulam.	N_even	одежда	clothing	
ulm	N	ulm.	N_odd	сон	dream	
ulta	N	ulta.	N_even	через	across	
ultta	N	ultta.	N_even	через	across	
ultə	N	ultə.	N_even	через	across	
ulum	N	ulum.	N_even	сон	dream	
ūlum	N	ūlum.	N_even	сон	dream	
ulə	N	ulə.	N_even	воспевание	praise	
ul'	N	ul'.	N_odd	огонь	fire	
ul'a	N	ul'a.	N_even	огонь	fire	
ul'jiw	N	ul'jiw.	N_even	дрова	firewood	
ul'pa	N	ul'pa.	N_even	кедр	cedar	
unl	N	unl.	N_odd	сидеть	sit	
unl	V	unl.	V_odd	сидеть	sit	
ūnl	V	ūnl.	V_odd	сидеть	sit	
uns	V	uns.	V_odd	переправиться	cross.over	
unt	N	unt.	N_odd	сесть	sit	
unt	V	unt.	V_odd	сесть	sit	
ūnt	V	ūnt.	V_odd	сесть	sit	
ūnt	V	ūnt.	V_odd	сидеть	sit	
up	V	up.	V_odd	деверь	brother.in.law	
upa	V	upa.	V_even	брат	brother	
upa	V	upa.	V_even	деверь	brother.in.law	
